Date,Time,Name,Age,City,Salary,Department,Rating,Experience (Years),Gender,Marital Status,Phone Number,Email,Product Purchased,Quantity
2023-08-08,11:09:22,PfcSrMVHvi,43,Delhi,98996.26,HR,1.6,23,Female,Married,+91-9316996089,nusbizkzxu@example.com,Laptop,2
2020-04-04,10:56:37,dHnGuq,50,Bangalore,35872.54,HR,2.3,25,Female,Single,+91-7455800341,gkdqhovtt@example.com,Laptop,4
2021-02-05,08:04:56,JstkEoWfxe,44,Hyderabad,79389.26,Engineering,4.9,15,Male,Single,+91-7110872145,giqeghzx@example.com,Tablet,5
2022-08-04,15:05:38,SMaWiwQb,26,Mumbai,53583.46,Marketing,4.7,22,Female,Single,+91-7650300178,ylxmsroacw@example.com,Mobile,4
2022-08-12,07:17:48,VSywx,44,Mumbai,34232.05,Engineering,3.2,13,Other,Single,+91-9769431329,enncif@example.com,Mobile,5
2021-04-08,11:16:16,bVUOvo,40,Delhi,68462.92,Engineering,4.8,13,Female,Divorced,+91-9915117420,owqbw@example.com,Laptop,4
2024-11-14,12:49:33,QYLcxblOl,57,Bangalore,28139.2,Marketing,4.1,33,Other,Married,+91-7868346736,pjonwftfpy@example.com,Laptop,1
2020-02-09,20:23:09,SlTXiU,30,Delhi,66129.18,HR,1.9,5,Female,Divorced,+91-8928883292,wqjzs@example.com,Laptop,2
2021-01-15,06:14:05,GTGQTrDxZ,42,Delhi,49206.62,Sales,4.0,23,Male,Divorced,+91-9679379946,thghdukbs@example.com,Mobile,5
2023-08-12,00:39:47,sXpqrDRUuV,25,Bangalore,38777.32,Sales,3.7,4,Other,Married,+91-7841673251,vtssui@example.com,Mobile,4
2022-08-22,06:32:39,wCzcuR,48,Bangalore,27723.69,Finance,3.7,16,Female,Divorced,+91-9743371255,eqqoxjd@example.com,Laptop,1
2021-05-19,05:34:58,SNyndgQmiX,41,Chennai,57788.93,HR,3.4,14,Male,Single,+91-8340383826,emxvwkl@example.com,Smartwatch,4
2024-04-21,22:38:48,gJUyXwDTIZ,58,Chennai,62882.77,Engineering,5.0,36,Male,Single,+91-9406060815,zgyhtqak@example.com,Laptop,1
2022-07-24,20:13:10,ivBwXw,33,Bangalore,30119.11,HR,4.1,20,Female,Divorced,+91-7042364212,drnlzz@example.com,Headphones,5
2020-05-19,03:20:46,ttlQfQY,46,Chennai,98314.92,Engineering,1.2,0,Female,Widowed,+91-9221099653,dyjoggpxx@example.com,Tablet,5
2022-06-16,17:53:31,BMIHeMjLC,36,Chennai,21498.3,Sales,3.7,3,Female,Single,+91-9704722842,dlcyoaf@example.com,Tablet,4
2023-08-26,19:28:58,PFYaUjhOO,20,Mumbai,80825.35,Sales,4.4,34,Female,Single,+91-9296298715,nezfufxhvg@example.com,Tablet,2
2020-02-12,04:10:17,TujnCeS,37,Bangalore,77508.63,HR,1.2,1,Other,Single,+91-9151445439,yiqtx@example.com,Smartwatch,5
2023-08-12,00:47:40,WeuTcT,33,Bangalore,59474.34,Finance,4.3,8,Female,Married,+91-9848975926,ubksbnpnn@example.com,Headphones,4
2024-11-09,11:20:15,yFknGwZ,43,Delhi,35875.43,Engineering,1.8,2,Male,Divorced,+91-9232721655,xqggne@example.com,Headphones,2
2020-07-29,22:09:09,VEhpjPDYK,22,Delhi,59811.88,Marketing,1.9,11,Other,Widowed,+91-8450449727,wvdzarxrd@example.com,Mobile,5
2021-03-01,11:48:44,PdrbL,59,Chennai,84004.97,HR,3.2,40,Female,Widowed,+91-8740359930,dpynzk@example.com,Headphones,1
2023-12-11,02:21:37,GmDOL,48,Mumbai,42003.11,HR,4.1,21,Male,Married,+91-7426909926,rcrnwnx@example.com,Laptop,3
2021-08-02,01:04:40,NewNFid,41,Mumbai,86305.98,Marketing,4.9,34,Male,Divorced,+91-9261141744,ibsvyhyjjm@example.com,Headphones,4
2022-03-22,13:20:55,ShBHvAC,53,Delhi,56428.33,HR,2.1,39,Female,Divorced,+91-7799015497,eslodo@example.com,Headphones,1
2024-05-10,21:15:27,YDmDSWgIyB,48,Mumbai,54049.7,Marketing,2.8,25,Female,Married,+91-8976089766,mjqoic@example.com,Smartwatch,1
2021-04-03,09:00:15,fDwwmbNqv,55,Mumbai,73492.72,Engineering,2.1,1,Other,Widowed,+91-9155216038,qwhjlinfpy@example.com,Laptop,3
2020-07-23,09:21:38,ElrSJhJQE,59,Bangalore,69776.23,Engineering,1.8,35,Other,Married,+91-9626450930,wcrdo@example.com,Mobile,3
2022-07-21,11:49:44,YbGyVE,45,Mumbai,81932.96,HR,1.0,6,Female,Married,+91-8222614625,lbykpl@example.com,Tablet,3
2020-08-24,13:19:13,urDeWFRI,45,Mumbai,68539.98,Marketing,3.4,28,Other,Widowed,+91-7148202604,bjllvzud@example.com,Tablet,5
2020-11-04,16:23:54,ptpcxtw,48,Hyderabad,24030.91,Finance,4.1,24,Female,Married,+91-7353167003,bfigqzdwn@example.com,Laptop,3
2023-11-15,12:17:02,FLmgtpzMA,26,Chennai,92315.96,HR,1.2,21,Female,Married,+91-7056850699,sxctciosx@example.com,Laptop,1
2023-07-26,07:03:31,eBlmiIQcrh,34,Chennai,27957.08,Marketing,4.6,9,Other,Single,+91-9884882878,fatjko@example.com,Laptop,5
2020-02-28,15:14:37,MEGKIz,39,Delhi,97613.22,Engineering,1.8,30,Other,Widowed,+91-8946236682,bfpnnoe@example.com,Mobile,4
2020-02-19,10:21:59,fwTeYlhi,23,Hyderabad,25924.44,HR,1.8,26,Male,Married,+91-8019463819,alrvsscap@example.com,Headphones,5
2020-11-29,17:43:24,AUdhaZcS,18,Chennai,31137.98,HR,2.5,39,Male,Widowed,+91-7624353830,qaizxeynbp@example.com,Smartwatch,3
2024-05-02,03:51:03,FkoTpLnHQ,23,Delhi,71412.04,Engineering,2.5,8,Other,Widowed,+91-7794569405,fvjiw@example.com,Laptop,1
2020-06-20,08:21:51,wNuvjT,23,Hyderabad,58562.16,Finance,4.9,6,Male,Divorced,+91-9305800511,doklh@example.com,Tablet,3
2023-09-16,13:50:28,hiubrWBhL,22,Hyderabad,95879.4,HR,1.9,2,Female,Married,+91-8570827321,pfmipvjqb@example.com,Smartwatch,1
2024-07-06,05:04:20,AGeobeOax,21,Chennai,77721.89,Marketing,4.1,3,Male,Single,+91-8976374662,slwfrugfbr@example.com,Tablet,1
2020-09-20,06:00:03,TMWmpEk,48,Chennai,55943.62,Marketing,1.6,4,Other,Widowed,+91-8946602406,eddblqpp@example.com,Smartwatch,1
2024-11-06,09:45:46,YPKybNE,36,Delhi,76558.4,Marketing,2.4,3,Female,Single,+91-8912176229,iwuagpapfg@example.com,Tablet,1
2023-09-01,22:11:00,HNilP,27,Hyderabad,25795.37,Finance,2.1,4,Other,Married,+91-7776701034,kohoewvo@example.com,Mobile,2
2022-07-19,09:28:47,qGRUvUy,34,Delhi,66755.49,Engineering,1.9,31,Female,Single,+91-8014865096,woaxybt@example.com,Smartwatch,2
2021-12-29,07:36:14,URumUz,56,Mumbai,69050.74,HR,4.0,20,Other,Married,+91-9705488358,dgmpydhj@example.com,Tablet,4
2023-08-25,18:57:00,kAseszhJ,32,Chennai,38049.39,Engineering,3.9,7,Male,Divorced,+91-8038286142,plpeakh@example.com,Laptop,4
2022-02-05,13:37:38,ypaPsBUu,21,Mumbai,57498.84,Marketing,2.8,3,Male,Married,+91-9192090887,saqpndhr@example.com,Headphones,2
2020-12-28,21:36:15,NjLVVd,46,Bangalore,44705.72,Marketing,1.2,39,Other,Single,+91-9217732544,ukwrygsi@example.com,Headphones,3
2024-03-18,05:02:04,SzNgbP,45,Bangalore,29855.8,HR,2.7,6,Female,Widowed,+91-8389054228,qfmjgk@example.com,Laptop,1
2022-11-13,17:38:09,gDaBol,28,Delhi,41333.87,Sales,3.7,9,Female,Divorced,+91-8755753631,ttsavafsg@example.com,Laptop,2
2020-07-09,16:21:59,bFFvu,42,Delhi,89692.09,HR,4.3,0,Other,Single,+91-7051331015,nsluifszr@example.com,Smartwatch,5
2023-09-20,16:06:16,HmvpFQF,58,Delhi,30784.23,HR,2.3,12,Male,Single,+91-8864310521,iutnheyog@example.com,Tablet,2
2020-11-12,21:00:00,IdQhI,29,Hyderabad,52180.1,HR,1.3,22,Male,Widowed,+91-8435983127,rsdqyyg@example.com,Smartwatch,2
2024-05-18,21:44:13,TifcNO,23,Chennai,44340.11,HR,2.8,16,Female,Widowed,+91-9270650306,rvmluvk@example.com,Smartwatch,1
2023-02-23,15:25:23,etVfAX,26,Delhi,95018.6,Engineering,1.9,9,Male,Widowed,+91-7357542987,cxyqq@example.com,Mobile,2
2021-07-21,04:58:39,EoYheeT,29,Chennai,51461.55,Finance,4.9,34,Other,Single,+91-7619531667,rbjftvudyg@example.com,Laptop,5
2023-10-01,22:46:18,dbizP,60,Delhi,87672.89,Finance,5.0,17,Other,Married,+91-7618919680,viehsblkkq@example.com,Smartwatch,2
2022-10-15,22:37:04,INJBNSyr,55,Hyderabad,66854.17,Finance,4.9,34,Other,Single,+91-7498052801,izyyzye@example.com,Laptop,1
2024-11-22,09:13:40,dBvSTlsg,51,Mumbai,27685.42,HR,1.0,30,Male,Widowed,+91-7405028100,chqktbkrz@example.com,Headphones,5
2024-10-28,15:16:48,HQIcvNa,50,Delhi,32285.13,Engineering,1.0,10,Male,Divorced,+91-7716406470,rshpow@example.com,Mobile,4
2022-02-14,08:46:58,OnVeITi,47,Hyderabad,35577.04,HR,3.1,25,Female,Married,+91-7928749911,xbyksp@example.com,Laptop,4
2024-02-16,23:20:55,jGXpDnKz,21,Bangalore,93210.32,Engineering,3.8,20,Female,Married,+91-9124580471,rqgimxsgfh@example.com,Tablet,2
2023-04-02,01:34:24,ZvcPz,21,Chennai,42414.94,Engineering,3.6,21,Female,Widowed,+91-8451313129,pkretde@example.com,Tablet,4
2023-07-29,07:11:33,sohPRE,27,Mumbai,72241.55,HR,1.0,32,Other,Single,+91-7540251093,pntdi@example.com,Tablet,1
2024-01-02,22:42:43,TyHQsnfY,52,Hyderabad,79636.68,HR,1.2,31,Male,Married,+91-7187011819,wmirwn@example.com,Mobile,4
2020-12-14,15:59:50,DoTrQpplXk,49,Mumbai,70663.59,Finance,4.2,21,Other,Married,+91-7778583050,namwec@example.com,Smartwatch,4
2023-05-16,02:31:01,OXsOS,47,Mumbai,37102.73,HR,2.4,12,Male,Married,+91-8142816967,ggqetkt@example.com,Laptop,2
2020-01-26,13:02:10,iaKyAPfH,53,Chennai,25904.62,Engineering,2.4,12,Male,Married,+91-8205396777,ltjlnc@example.com,Tablet,1
2023-09-15,20:40:02,ZLBjTggMEh,25,Bangalore,34494.86,Marketing,1.6,31,Other,Divorced,+91-9949594723,sgqtbi@example.com,Smartwatch,2
2021-01-23,03:59:23,RINaNzHNce,56,Bangalore,54640.75,Marketing,1.5,27,Male,Married,+91-8223323547,ysczu@example.com,Mobile,2
2020-12-28,07:04:20,HIRmHsGtp,46,Bangalore,72734.07,Engineering,4.0,13,Other,Divorced,+91-8703366151,nlejc@example.com,Tablet,2
2021-11-19,15:53:34,eEFSCZlfk,32,Mumbai,86065.85,HR,3.7,24,Other,Divorced,+91-8467300539,gfuiebzp@example.com,Mobile,5
2022-08-15,10:38:26,qrhYjAy,53,Mumbai,38438.64,HR,4.4,21,Female,Widowed,+91-8559625793,gmsarg@example.com,Headphones,4
2022-10-27,20:35:53,ahZJNlNyRs,22,Mumbai,64482.43,Marketing,2.0,14,Other,Married,+91-9672576986,yjajveb@example.com,Laptop,4
2020-04-12,16:44:51,XDPjeBse,36,Mumbai,97630.12,Engineering,3.0,9,Other,Married,+91-8454436541,pfzxdjip@example.com,Mobile,3
2020-04-16,03:57:45,qwgDLgblY,39,Mumbai,86892.05,Finance,3.2,5,Other,Divorced,+91-7311212523,fsqojaxefw@example.com,Smartwatch,2
2022-08-19,03:17:12,MxjHpyQ,38,Delhi,45603.78,HR,4.6,39,Female,Married,+91-8378943629,bikutuqid@example.com,Tablet,2
2021-10-15,20:44:36,iqOLqIjQI,49,Mumbai,32915.63,HR,1.4,27,Other,Married,+91-7460680248,dmbaudu@example.com,Mobile,3
2024-04-19,05:38:59,lviGi,27,Bangalore,72089.64,HR,4.2,40,Male,Single,+91-9853070307,yndgvatjh@example.com,Smartwatch,1
2023-11-13,07:32:43,pEzkvp,47,Delhi,36159.99,Marketing,4.1,17,Other,Single,+91-8075212132,uhglygxmd@example.com,Tablet,5
2023-12-03,03:27:56,oZkfADbQw,54,Chennai,52972.31,Finance,3.9,22,Female,Married,+91-9174233064,yxtaadi@example.com,Mobile,2
2024-11-08,15:48:40,XWSGH,35,Bangalore,52197.12,Finance,3.6,15,Other,Married,+91-9484514960,ycalvht@example.com,Headphones,3
2021-12-09,07:51:52,IWZIxwvOGQ,38,Hyderabad,89936.21,Marketing,3.3,36,Female,Widowed,+91-7178566159,fftxrv@example.com,Laptop,2
2024-05-09,02:59:06,eoxRsjza,54,Chennai,30309.07,Marketing,1.6,5,Female,Widowed,+91-9275407670,tdobfc@example.com,Laptop,1
2023-10-24,19:39:36,YNlKEZrXj,46,Delhi,20062.32,HR,3.8,40,Other,Married,+91-7106821633,mpxkzuu@example.com,Mobile,4
2021-02-24,22:41:46,zdAQtiuVLy,42,Hyderabad,20772.89,Engineering,3.1,15,Male,Divorced,+91-9156625190,zsrgqnu@example.com,Laptop,1
2023-11-04,14:46:44,dnWYQAuW,60,Hyderabad,50812.67,Engineering,2.2,26,Male,Married,+91-8119650576,tgzzffxt@example.com,Smartwatch,4
2022-03-11,00:19:04,VAZpYwwC,48,Chennai,31004.02,HR,2.9,30,Other,Single,+91-9157923728,gvyvkpolx@example.com,Laptop,5
2020-05-16,05:44:21,LCnupEWwc,55,Delhi,25221.67,Sales,5.0,27,Male,Widowed,+91-8436931803,ihsxo@example.com,Smartwatch,1
2020-10-15,01:30:35,cYJrtf,60,Delhi,39980.85,Engineering,2.9,38,Male,Single,+91-7989703697,novqxf@example.com,Smartwatch,5
2020-01-11,21:30:36,mjzDvqp,18,Chennai,52540.89,Engineering,2.5,14,Other,Married,+91-9857448988,awiohto@example.com,Laptop,3
2024-05-07,10:24:53,PbahaDwhlp,57,Hyderabad,22281.31,Engineering,2.9,10,Male,Divorced,+91-7535540402,ogapw@example.com,Laptop,5
2022-03-29,00:24:56,yqaZAkz,25,Hyderabad,80715.78,Finance,1.3,6,Female,Widowed,+91-9239295538,ztofjzicdz@example.com,Laptop,1
2024-03-24,13:42:04,FxnXZEYDG,58,Mumbai,77811.56,Engineering,1.4,28,Male,Widowed,+91-9087667034,gxdeltxb@example.com,Tablet,1
2021-08-09,04:34:32,WakTyb,23,Bangalore,78182.38,Finance,2.1,10,Female,Divorced,+91-9989203776,mgvnnsof@example.com,Tablet,3
2020-03-31,02:42:50,Ujonqhfg,34,Delhi,74385.49,Marketing,3.0,19,Female,Single,+91-7434798408,frjthynxr@example.com,Tablet,1
2022-01-30,06:57:27,WotEyG,59,Bangalore,31661.42,Marketing,3.9,25,Male,Married,+91-8024437551,plywby@example.com,Headphones,2
2021-04-14,21:49:24,qXwIc,47,Mumbai,91628.83,Finance,2.1,38,Female,Married,+91-8668453966,pghds@example.com,Tablet,3
2023-03-15,03:46:16,hDoaydbR,54,Bangalore,45067.49,Sales,2.0,4,Male,Divorced,+91-8047348648,nmgaknbhi@example.com,Tablet,2
2020-07-29,07:02:50,XGHauMte,40,Chennai,28699.55,Finance,2.9,28,Male,Divorced,+91-9021896932,purtrawepe@example.com,Headphones,1
2020-01-08,10:13:25,EBXTxyPFR,32,Delhi,69646.92,Engineering,2.1,20,Other,Married,+91-9470399485,ajaqslcni@example.com,Mobile,5
2024-01-07,15:06:15,cYUjreiBqI,39,Delhi,81422.77,Finance,1.1,0,Other,Single,+91-8264221959,aaafgerhm@example.com,Tablet,2
2022-01-29,20:29:38,bpdenn,44,Delhi,89528.82,Finance,3.7,35,Other,Married,+91-9506338790,sxnmn@example.com,Mobile,2
2022-01-14,00:25:52,NaEJjT,55,Chennai,94870.09,Marketing,1.8,38,Other,Married,+91-9077451152,dzhqggjen@example.com,Headphones,1
2021-08-16,05:58:11,OAdIiV,23,Bangalore,87586.34,Finance,4.6,30,Male,Single,+91-8689545056,omwfrmbsng@example.com,Mobile,1
